rec-id,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform
rec-6511-dup-2,Lucjarina,Górekka,64-15o,Szamoyuły,,4340 0952 2844 5472,74854.91,57
rec-6511-org,Lucjanna,Górecka,64-150,Szamotuły,509937086,4340 0952 2844 5472,74854.91,57
rec-6512-org,Tatiana,Sadowska,61-564,Gniezno,788594181,4329 5265 2090 8183,32004.34,23
rec-6513-dup-0,Anila,Andrzejewscka,60-730,Piła,784542116,4591 4299 6805 87745,88140.48,100
rec-6513-dup-1,Anila,Andrzejdwska,60-7q0,Piła,784542116,4591 499 6805 8775,88140.48,17
rec-6513-org,Aniela,Andrzejewska,60-720,Piła,784542116,4591 4299 6805 8775,88140.48,10
rec-6514-dup-0,Wincenta,Cjerwińska,61-722,Piłq,,2424 5546 326 1894,42627.94,16
rec-6514-dup-1,Wincenta,Czerwińska,61-731,Piłz,,2424 5546 32648 1894,42627.94,61
rec-6514-org,Wincenta,Czerwińska,61-721,Piła,731265785,2424 5546 3268 1894,42627.94,16
rec-6515-dup-0,Halija,Krajeska,61-836,Pozjań,,8636 9844 3838 7215,33492.42,86
rec-6515-dup-1,Halina,Krajewscka,61-846,Posnań,,86336 9844 3838 7215,33492.42,6
rec-6515-org,Halina,Krajewska,61-846,Poznań,727292761,8636 9844 3838 7215,33492.42,86
rec-6516-org,Kinga,Kowalska,63-604,Leszno,513129993,6745 7307 5646 6750,47882.81,67
rec-6517-dup-0,I2a,Szewczvk,61-723,Konin,570127841,063 5057 6563 7590,31661.01,615
rec-6517-org,Iza,Szewczyk,61-823,Konin,570127841,0613 5057 6563 7590,31661.01,65
rec-6518-dup-0,Ewelinz,Jakubowska,63-9o4,Kalis,,0810 7437 246 4641,42171.64,4
rec-6518-org,Ewelina,Jakubowska,63-904,Kalisz,731323642,0810 7437 2466 4641,42171.64,4
rec-6519-org,Bernardyna,Andrzejewska,60-269,Szamotuły,887731171,2811 5562 1400 8574,17070.63,11
rec-6520-dup-0,Zenobia,Pawliccka,missing,Poznań,,3849 149 3100 8347,,65
rec-6520-dup-1,enobia,Pawlicka,missing,Poznsń,,33849 1495 3100 8347,68492.26,65
rec-6520-org,Zenobia,Pawlicka,60-178,Poznań,729918624,3849 1495 3100 8347,68492.26,65
rec-6521-dup-0,Halina,Noicka,62-035,,790921101,9432 3279 91330 3418,56251.02,16
rec-6521-org,Halina,Nowicka,62-025,Konin,790921101,9432 3279 9130 3418,56251.02,61
rec-6522-dup-0,Włodsimiera,Ceslak,60-232,Kalijz,,0849 983 6188 7598,79037.51,38
rec-6522-dup-1,Włodzimiera,Cieśoak,60-242,Kalisz,,0849 9838 618 7598,79037.51,8
rec-6522-dup-2,Włodzimidra,Cieślaj,60-232,Kalkisz,,0849 9838 618 7598,79037.51,38
rec-6522-org,Włodzimiera,Cieślak,60-232,Kalisz,887142547,0849 9838 6188 7598,79037.51,38
rec-6523-dup-0,Franciszka,Makowzka,77-4q1,Konij,781073799,6519 44201 9602 1152,63333.88,61
rec-6523-dup-1,Frtanciszka,Makoska,missing,Konin,781073799,6519 4420 96023 1152,63333.88,106
rec-6523-org,Franciszka,Makowska,77-411,Konin,781073799,6519 4420 9602 1152,63333.88,16
rec-6524-dup-0,Filomena,Majewzka,61-767,Piłz,662879563,2172 3 970 9344 9389,,
rec-6524-org,Filomena,Majewska,61-767,Piła,662879563,2172 3970 9344 9389,56778.45,1
rec-6525-dup-0,Liqianna,Jakubowstka,60-243,Szamotuły,579224299,84979 1498 1395 9240,,63
rec-6525-dup-1,Lilyanna,Jakubowzka,missing,Szamotuły,,8497 1498 13959240,41436.82,63
rec-6525-dup-2,Liliana,Jakuboska,60-143,Szamotuły,,8497 1498 1395 92240,41436.82,36
rec-6525-org,Lilianna,Jakubowska,60-143,Szamotuły,579224299,8497 1498 1395 9240,41436.82,63
rec-6526-org,Kinga,Wawrzyniak,62-020,Poznań,510620425,1432 7890 4744 4379,91174.75,27
rec-6527-org,Ludwika,Jankowska,61-455,Kalisz,574526788,9361 5676 5566 3689,50991.69,69
rec-6528-dup-0,Zofya,Pietrshak,60-231,Piła,510417881,0186 5930 2992 4934,,8
rec-6528-dup-1,Zovia,Pietrsak,60-331,Piła,510417881,0186 5930 299 4934,,85
rec-6528-dup-2,Zovia,Pietrzak,t0-331,Piła,,0186 593 2992 4934,,58
rec-6528-org,Zofia,Pietrzak,60-331,Piła,510417881,0186 5930 2992 4934,48474.93,58
rec-6529-dup-0,Lucyna,Olszewska,missing,,,2828 9607 8960 0373,,110
rec-6529-org,Lucyna,Olszewska,60-133,Ostrów Wielkopolski,668457874,2828 9607 8960 0373,61398.28,11
rec-6530-dup-0,Teckla,Sik0ra,62-130,Kalisz,,8323 8122 0515 31494,60887.14,102
rec-6530-dup-1,Tel<la,Sickora,62-130,Kal8sz,730072137,8323 8122 015 3144,,12
rec-6530-dup-2,Teckla,Sil<ora,62-13o,Kalisz,,8323 8122 0515 3144,60887.14,1
rec-6530-org,Tekla,Sikora,62-130,Kalisz,730072137,8323 8122 0515 3144,60887.14,12
rec-6531-org,Ksenia,Adamska,60-177,Poznań,534351804,4452 8472 8170 4351,88359.13,12
rec-6532-dup-0,Isabella,Mai,60-747,Poznań,,3053 6505 9104 466,38761.83,3
rec-6532-org,Izabella,Maj,60-647,Poznań,783581922,3053 6505 9104 8466,38761.83,3
rec-6533-org,Ilona,Wasilewska,60-421,Gniezno,726423489,2417 3938 3202 5183,74387.39,52
rec-6534-org,Julitta,Zielińska,60-687,Gniezno,504181958,9835 7093 6346 8004,58547.06,38
rec-6535-dup-0,Arleda,Pawlack,60-236,Poznań,,8015 2137 4452 654,73497.60,56
rec-6535-org,Arleta,Pawlak,60-236,Poznań,882682933,8015 2137 4452 0654,73497.60,65
rec-6536-dup-0,Micalina,Kowalska,61-887,Pojnań,,9684 9905 51848 4307,81017.81,81
rec-6536-dup-1,Michalkna,Kowalstka,61-897,Poznań,,9684 9905 05848 4307,81017.81,18
rec-6536-org,Michalina,Kowalska,61-887,Poznań,517691922,9684 9905 5848 4307,81017.81,18
rec-6537-dup-0,eLilia,Kubiccka,61-y18,,699785455,03429 9865 2561 2675,9482.77,79
rec-6537-dup-1,Lilya,Kubicka,61-718,Pił,,0329 9865 251 2675,,79
rec-6537-dup-2,Lilya,Kupicka,61-728,Piłz,699785455,0329 9865 2561 2675,9482.77,7
rec-6537-org,Lilia,Kubicka,61-718,Piła,699785455,0329 9865 2561 2675,9482.77,79
rec-6538-dup-0,Blancka,Jankowstka,61-692,Poznwń,880043573,9262 2631 5490 3 661,,70
rec-6538-dup-1,Blancka,Janckowska,missing,Poznsń,880043573,9262 26321 5490 3661,56270.91,70
rec-6538-org,Blanka,Jankowska,61-692,Poznań,880043573,9262 2631 5490 3661,56270.91,70
rec-6539-dup-0,Wioleta,Wasioewska,62-0y0,Poanań,,9894 489 8382 4542,37731.49,9
rec-6539-dup-1,Wioleda,Wajilewska,62-070,Poznań,,9894 48935 8382 4542,37731.49,9
rec-6539-dup-2,Wioleda,Wasilewska,missing,Poznsń,,9894 4895 8382 40542,37731.49,9
rec-6539-org,Wioleta,Wasilewska,62-060,Poznań,518858534,9894 4895 8382 4542,37731.49,9
rec-6540-org,Elfryda,Głowacka,61-159,Konin,576741181,5804 6329 9074 6563,42536.59,84
rec-6541-org,Iwonna,Bąk,63-220,Szamotuły,794399729,3524 5214 6210 7228,83712.32,43
rec-6542-org,Anastazja,Kozłowska,60-188,Konin,797907348,6498 2354 3655 3243,53812.01,68
rec-6543-org,Luiza,Zając,60-782,Kalisz,456102982,1113 8051 7174 7907,46566.76,84
rec-6544-dup-0,Gabryela,Olszewska,61-436,,,3818 6084 6302 67755,,5
rec-6544-dup-1,Gapryela,Olstsewska,61-435,Szamoduły,797939706,3818 6084 6302 6755,,25
rec-6544-org,Gabryela,Olszewska,61-435,Szamotuły,797939706,3818 6084 6302 6755,40993.38,5
rec-6545-org,Małgorzata,Adamska,61-383,Poznań,730791542,5349 1049 8291 9826,83914.31,44
rec-6546-dup-0,Izabella,Urbańscka,62-435,Gnizno,,3914 8137 13360 0845,71380.59,77
rec-6546-dup-1,Izabella,Urbańscka,62-436,Gniesno,732996131,3914 8137 51360 0845,,79
rec-6546-dup-2,Isabella,Urbań5ka,62-436,Gniesno,732996131,3914 813 1360 0845,,77
rec-6546-org,Izabella,Urbańska,62-436,Gniezno,732996131,3914 8137 1360 0845,71380.59,77
rec-6547-dup-0,Małgirzata,Jabłońjka,62-591,Kalisj,,0550 24723 0047 8379,76271.62,32
rec-6547-org,Małgorzata,Jabłońska,62-591,Kalisz,695024987,0550 2472 0047 8379,76271.62,32
rec-6548-org,Edwarda,Kucharska,62-104,Piła,576564122,1478 6646 5757 3225,22888.21,23
rec-6549-dup-0,E|wira,Bąk,6q-841,Szamotufły,881388703,0718 5192 394 3261,,99
rec-6549-dup-1,Elwira,Bąck,62-841,Szamotułyo,,0718 592 3594 3261,118948.31,99
rec-6549-dup-2,Elwira,Bąk,61-941,Sjamotuły,,0718 5192 594 3261,,99
rec-6549-org,Elwira,Bąk,61-841,Szamotuły,881388703,0718 5192 3594 3261,118948.31,99
rec-6550-dup-0,Scholastyka,Sokołowstka,missing,Lesznl,,2080 4562 8933 0057,,5
rec-6550-dup-1,Scholqstyka,Sokołowjka,64-76q,Lleszno,791049403,2080 4562 8933 0057,,5
rec-6550-dup-2,Scholaztyka,Sokołovskiea,missing,Lestsno,791049403,2080 4562 893 0057,45651.13,5
rec-6550-org,Scholastyka,Sokołowska,64-761,Leszno,791049403,2080 4562 8933 0057,45651.13,5
rec-6551-org,Wincentyna,Grabowska,62-812,Poznań,459733217,4442 0460 6738 5623,43946.22,44
rec-6552-org,Rita,Wilczyńska,61-253,Leszno,517154841,1033 3149 0193 2293,27790.69,82
rec-6553-dup-0,Hana,Urbańjka,missing,Kalis,787881911,5617 5134 1700 9940,15354.68,5
rec-6553-org,Hanna,Urbańska,60-555,Kalisz,787881911,5617 5134 1700 9940,15354.68,15
rec-6554-org,Kornelia,Górska,64-720,Szamotuły,606795173,5721 9988 2841 7606,45938.25,14
rec-6555-dup-0,Daria,Rzewczyk,missing,,,0026 9768 19937 5140,66127.89,41
rec-6555-dup-1,Darya,Ssewczyk,60-713,Posnań,,0026 97468 9937 5140,66127.89,41
rec-6555-org,Daria,Szewczyk,60-713,Poznań,600349028,0026 9768 9937 5140,66127.89,41
rec-6556-dup-0,Karolina,Dudeck,60-7t5,,,6441 5025 035 6371,101241.77,26
rec-6556-org,Karolina,Dudek,60-765,Konin,691931516,6441 5025 0359 6371,101241.77,26
rec-6557-dup-0,Bryjida,Atamczyk,60-q36,Poznań,,2041 9305 0397 692,7799.57,15
rec-6557-org,Brygida,Adamczyk,60-236,Poznań,517435113,2041 9305 0397 6972,7799.57,15
rec-6558-dup-0,Renata,Bąck,missing,Posnań,,7274 0865 4682 4596,40046.00,94
rec-6558-dup-1,Renada,Bąck,61-337,Poznań,538178372,7274 0865 46820 4596,,94
rec-6558-org,Renata,Bąk,61-337,Poznań,538178372,7274 0865 4682 4596,40046.00,49
rec-6559-dup-0,Lila,Maahciniak,61-109,Gniezho,,8610 8621 42167 1789,58003.85,69
rec-6559-dup-1,Lilla,Marcinik,61-q09,,,8610 8621 41671789,58003.85,69
rec-6559-org,Lilla,Marciniak,61-109,Gniezno,796606570,8610 8621 4167 1789,58003.85,69
rec-6560-org,Ryszarda,Szewczyk,61-691,Gniezno,518024019,5592 2000 5290 8437,107019.79,62
rec-6561-org,Teodozja,Wiśniewska,60-589,Poznań,456378952,5475 2177 7905 6350,49199.39,60
rec-6562-dup-0,Katarsyna,Wilck,60-179,Leszno,,54364 0462 4293 1964,27905.73,89
rec-6562-dup-1,Katartsyna,Wilck,60-178,Leszno,,5464 0462 4293 964,,89
rec-6562-dup-2,Katarsyna,Wilck,60-278,Lespzno,573624734,5464 0462 42993 1964,27905.73,89
rec-6562-org,Katarzyna,Wilk,60-178,Leszno,573624734,5464 0462 4293 1964,27905.73,89
rec-6563-dup-0,Nina,Jankowzka,missing,Lesznuo,,7059 90067 7893 3831,27144.31,89
rec-6563-dup-1,Nins,Jankowzka,60-319,Lestsno,,7059 9067 783 3831,27144.31,89
rec-6563-dup-2,Nin,Jankiwska,60-w19,Lessno,793355197,7059 9067  7893 3831,27144.31,89
rec-6563-org,Nina,Jankowska,60-319,Leszno,793355197,7059 9067 7893 3831,27144.31,89
rec-6564-dup-0,Lilya,Micha|ak,62-399,Leszno,,0934 4608 4823 7427,56099.38,75
rec-6564-org,Lilia,Michalak,62-309,Leszno,535458771,0934 4608 4823 7427,56099.38,57
rec-6565-dup-0,Domicela,Malinowstka,60-143,Leszo,730896690,2030 2645 538 9169,46791.15,
rec-6565-dup-1,Domisela,Malinowscka,60-152,Lezzno,,2030 2645 5388 9169,46791.15,7
rec-6565-org,Domicela,Malinowska,60-142,Leszno,730896690,2030 2645 5388 9169,46791.15,7
rec-6566-org,Bernadetta,Kaczmarek,61-634,Konin,607465588,6298 7432 9510 7598,53028.93,51
rec-6567-org,Gerda,Witkowska,61-405,Poznań,737824904,3101 4725 9403 3405,53133.52,32
rec-6568-dup-0,Krystyna,Adamzka,61-4w3,Kaliz,,5734 4738 8919 9517,,25
rec-6568-dup-1,Krysdyna,Adamska,61-423,Kalistz,,5734 4738 89119 9517,45338.96,235
rec-6568-dup-2,Krystvna,Adamjka,61-423,Kalusz,,5734 4738 8919 917,45338.96,25
rec-6568-org,Krystyna,Adamska,61-423,Kalisz,536737793,5734 4738 8919 9517,45338.96,25
rec-6569-dup-0,Izabella,Ssymańska,missing,Kal9sz,,4438 914 9668 5395,51046.25,89
rec-6569-dup-1,Izbella,Szymańska,62-00t,Kaliz,731241280,4438 91249 9668 5395,51046.25,80
rec-6569-dup-2,Izabella,Szymańsks,62-0o6,Kalis,731241280,4438 9149 9668 5395,,98
rec-6569-org,Izabella,Szymańska,62-006,Kalisz,731241280,4438 9149 9668 5395,51046.25,89
rec-6570-org,Ligia,Król,61-437,Gniezno,882230752,7141 5582 8308 2211,55583.81,73
rec-6571-org,Eliza,Michalska,60-398,Gniezno,573362214,9992 4710 0614 7098,73046.51,59
rec-6572-dup-0,Gertnuda,Domańska,61-t17,Pojnań,,370 2745 1561 4594,65970.80,83
rec-6572-org,Gertruda,Domańska,61-517,Poznań,457868720,3701 2745 1561 4594,65970.80,83
rec-6573-dup-0,Marsela,Jasińsl<a,60-e78,Ostrów Wielkopolski,,2468 5259 041 3074,62817.73,17
rec-6573-dup-1,Marceja,Jasińska,60-478,Ostrów Wielkopolski,,2468 5259 041 3074,,77
rec-6573-dup-2,Markela,Jazińska,60-578,Ostró Wielkopolski,512167263,2468 5259 094 3074,62817.73,17
rec-6573-org,Marcela,Jasińska,60-478,Ostrów Wielkopolski,512167263,2468 5259 0941 3074,62817.73,17
rec-6574-org,Gerda,Zawadzka,61-555,Gniezno,738280256,2206 6550 2078 3732,63658.73,72
rec-6575-dup-0,Modedsta,Szymczak,61-q49,,574165863,5018 4459 832 8861,46057.50,2
rec-6575-dup-1,Modestta,Szymchak,missing,Kalistz,574165863,5018 4459 8032 8861,,25
rec-6575-dup-2,Modestta,Szymc2ak,missing,Kalisz,,5018 4459 8032 8861,46057.50,20
rec-6575-org,Modesta,Szymczak,61-249,Kalisz,574165863,5018 4459 8032 8861,46057.50,25
rec-6576-dup-0,Bibianna,Stsymczak,61-315,Kalisz,,6845 3639 65520 4982,,46
rec-6576-dup-1,Bib9anna,Sjymczak,61-e16,Kalis,,6845 3639 6550 4982,41331.15,46
rec-6576-dup-2,Bipianna,Szymcxak,61-416,Kaliz,,6845 3639 6550 4982,41331.15,46
rec-6576-org,Bibianna,Szymczak,61-316,Kalisz,573014387,6845 3639 6550 4982,41331.15,46
rec-6577-org,Feliksa,Jakubowska,60-211,Poznań,574592333,7138 4124 1339 9687,46025.10,4
rec-6578-dup-0,Ctsesława,Sobczak,60-194,Pojnań,,6784 4614 745 2180,52870.34,5
rec-6578-org,Czesława,Sobczak,60-195,Poznań,506978168,6784 4614 7645 2180,52870.34,5
rec-6579-org,Izabella,Szczepańska,61-845,Poznań,531568742,3310 2270 8908 1874,38097.16,13
rec-6580-dup-0,Raija,Baranoska,60-162,,,6205 5060 9959 7660,,86
rec-6580-org,Raisa,Baranowska,60-162,Poznań,669425822,6205 5060 9959 7660,56820.12,86
rec-6581-dup-0,Donada,Szymanska,60-3p6,,504217181,5942 24571016 9894,74013.46,28
rec-6581-dup-1,Donada,Saymańska,60-3o6,Konin,,5942 24547 1016 9894,74013.46,28
rec-6581-org,Donata,Szymańska,60-306,Konin,504217181,5942 2457 1016 9894,74013.46,28
rec-6582-org,Kinga,Laskowska,61-742,Ostrów Wielkopolski,662180353,0825 6726 8906 2865,42937.43,37
rec-6583-org,Gabryela,Czajka,61-255,Leszno,729662190,1434 2040 4165 2638,47376.00,48
rec-6584-dup-0,Gajina,Michalak,missing,Poznań,,242 8508 0962 8924,,34
rec-6584-dup-1,Galina,Michalack,60-3t2,Posnań,,2423 8508 09628924,70274.18,34
rec-6584-dup-2,Galjna,Mixalak,60-361,Poznań,,2423 8508 0962 8924,,34
rec-6584-org,Galina,Michalak,60-362,Poznań,660249328,2423 8508 0962 8924,70274.18,34
rec-6585-org,Ksawera,Jankowska,60-354,Konin,606087257,6058 5883 0480 4325,76831.72,25
rec-6586-dup-0,Elżbueta,Maliofska,60-617,Kaliss,517848192,8402 6074 25781 4626,37377.13,38
rec-6586-dup-1,lEżbieta,Malinovskiea,60-627,Kalistz,517848192,8402 6074 5781 4626,37377.13,38
rec-6586-dup-2,Elżbita,Malinovskiea,60-6q7,Kalisz,,8402 6074 571 4626,37377.13,83
rec-6586-org,Elżbieta,Malinowska,60-617,Kalisz,517848192,8402 6074 5781 4626,37377.13,83
rec-6587-org,Celina,Brzezińska,61-697,Kalisz,889277995,4727 2251 0575 2354,56148.49,37
rec-6588-org,Klara,Sokołowska,61-756,Poznań,532550975,3396 2500 5000 2713,78239.56,30
rec-6589-org,Dorota,Sikorska,61-735,Kalisz,880962577,4058 5456 2670 4143,22379.60,87
rec-6590-dup-0,Zusanna,Dąbrowscka,60-y39,Ostrów Wielkopolski,886667469,1100 9291 68776520,49599.00,0
rec-6590-dup-1,Zuzmnna,Dąbrowzka,60-639,Ostrów Wielkopolski,,110 9291 6877 6520,,20
rec-6590-dup-2,Zusanna,Dąbrowjka,60-639,Ojtrów Wielkopolski,,1100 9291 6877 6520,49599.00,220
rec-6590-org,Zuzanna,Dąbrowska,60-639,Ostrów Wielkopolski,886667469,1100 9291 6877 6520,49599.00,20
rec-6591-dup-0,Lilianna,Kukharska,61-85p,Poznań,,2899 3105 4183 2090,,95
rec-6591-dup-1,Li1ianna,Kucharkaa,missing,Poznań,,28996 3105 4183 2090,63361.79,97
rec-6591-org,Lilianna,Kucharska,61-850,Poznań,796258420,2899 3105 4183 2090,63361.79,97
rec-6592-org,Scholastyka,Stępieńska,60-307,Poznań,514401472,2335 2236 2893 4883,85574.74,87
rec-6593-dup-0,Tamara,Dutek,60-532,Kopnin,,4388 6334 1173 8911,,334
rec-6593-dup-1,Tamaa,Dudeck,missing,Konin,600497813,4388 6334 117 8911,51386.96,04
rec-6593-org,Tamara,Dudek,60-532,Konin,600497813,4388 6334 1173 8911,51386.96,34
rec-6594-org,Iwona,Duda,61-541,Poznań,699420163,1916 5895 9607 9436,57413.34,77
rec-6595-org,Diana,Pawlak,61-845,Piła,788167528,8098 7839 7733 8373,41875.14,62
rec-6596-dup-0,Marczanna,Włodarctsyk,61-6e2,Poxnań,691647034,1054 4678 20710 5049,55789.37,46
rec-6596-dup-1,Marcjamna,Włodzrczyk,61-642,Posnań,,1054 4678 201 5049,55789.37,46
rec-6596-org,Marcjanna,Włodarczyk,61-642,Poznań,691647034,1054 4678 2071 5049,55789.37,46
rec-6597-dup-0,Eelonora,Zawarzka,61-408,,,4128 96069 5431 8912,64935.07,20
rec-6597-org,Eleonora,Zawadzka,61-408,Gniezno,661967755,4128 9606 5431 8912,64935.07,20
rec-6598-org,Adrianna,Wysocka,61-393,Poznań,603570226,7169 8243 3020 4616,30688.69,74
rec-6599-org,Izabela,Majewska,60-439,Szamotuły,691695686,0894 1570 8109 7558,70534.84,55
rec-6600-org,Julia,Kucharska,61-875,Poznań,693985260,8804 2744 3346 0426,46263.92,69
rec-6601-org,Izabella,Olszewska,61-730,Kalisz,570614242,1907 4272 6633 6755,19643.67,35
rec-6602-dup-0,Alfrwda,Wilkczyńska,61-571,,,9637 6626 04319 4688,44003.44,71
rec-6602-dup-1,Alvreda,Wildzyńska,61-5y1,Leszno,,9637 6626 439 4688,44003.44,71
rec-6602-org,Alfreda,Wilczyńska,61-571,Leszno,792261576,9637 6626 0439 4688,44003.44,71
rec-6603-dup-0,Acla,Szczepań5ka,missing,Pojnań,,5191 3059 4044 1175,84360.65,61
rec-6603-dup-1,Acla,Szcze0ańska,61-82e,Poznań,880843237,5191 359 4044 1175,84360.65,16
rec-6603-org,Ada,Szczepańska,61-823,Poznań,880843237,5191 3059 4044 1175,84360.65,61
rec-6604-dup-0,Ea,Jabłońsma,60-815,Konin,790684265,8215 12208 7393 1938,,8
rec-6604-dup-1,Ewq,Jabłoństka,missing,Konun,,8215 1228 7393 1938,55840.82,80
rec-6604-org,Ewa,Jabłońska,60-815,Konin,790684265,8215 1228 7393 1938,55840.82,80
rec-6605-org,Romana,Michalska,60-724,Piła,454300411,9318 5365 7160 9946,51565.72,34
rec-6606-dup-0,Izabellay,Tomassewska,60-848,Konin,737603416,7094 742 2135 0566,72830.64,5
rec-6606-dup-1,Izabekla,Tomastsewska,60-83i,Konij,737603416,7094 7422 2135 0566,,8
rec-6606-org,Izabella,Tomaszewska,60-838,Konin,737603416,7094 7422 2135 0566,72830.64,8
rec-6607-org,Eliza,Szewczyk,61-716,Szamotuły,887241028,5665 6761 3372 0784,34472.66,44
rec-6608-dup-0,Czesłaa,Sockołowska,62-580,Konin,,7886 2819 0692 61829,,63
rec-6608-org,Czesława,Sokołowska,62-580,Konin,781941667,7886 2819 0692 6129,72637.94,63
rec-6609-org,Julia,Wiśniewska,60-623,Gniezno,661561176,5677 4198 7041 3416,34053.07,80
rec-6610-org,Izabella,Kaczmarska,60-632,Konin,690115489,0367 8737 9087 1661,37489.30,78
rec-6611-dup-0,Leoma,Jasińscka,61-379,Kalisz,,4370 0361 9910 4239,60490.24,4
rec-6611-dup-1,Le0na,Jas:ńska,61-378,,,4370 0361 99100 4239,60490.24,6
rec-6611-org,Leona,Jasińska,61-378,Kalisz,518046586,4370 0361 9910 4239,60490.24,6
rec-6612-org,Matylda,Wiśniewska,61-821,Leszno,726252675,3370 5094 0958 8222,46067.11,100
rec-6613-dup-0,Sylwejtra,Młynarczvk,60-395,Ostrów Wielkopolski,690118997,1778 925 0436 7230,,15
rec-6613-dup-1,Sylwesttra,Młynarkzyk,60-395,Ostrów Wieliopolski,690118997,1778 9235 0436  7230,,10
rec-6613-org,Sylwestra,Młynarczyk,60-395,Ostrów Wielkopolski,690118997,1778 9235 0436 7230,42997.41,10
rec-6614-dup-0,Renata,Cjerwińska,61-1r3,Szamotuły,,2607 85545 2018 8267,,45
rec-6614-dup-1,Renada,Cserwińska,61-153,Sjamotuły,,2607 854 2018 8267,42375.30,45
rec-6614-org,Renata,Czerwińska,61-153,Szamotuły,536455073,2607 8545 2018 8267,42375.30,45
rec-6615-dup-0,Walentyna,Michalack,60-37t,Pojnań,,1017 4356 0536 7844,,22
rec-6615-org,Walentyna,Michalak,60-375,Poznań,573981004,1017 4356 0536 7844,33352.79,22
rec-6616-dup-0,Anida,Bąck,missing,Poznfań,,3243 4954 1459 2823,7844.68,5
rec-6616-org,Anita,Bąk,61-494,Poznań,503039335,3243 4954 1459 2823,7844.68,5
rec-6617-dup-0,Emilya,Lewandovskiea,64-603,Piła,572864200,9595 584 2050 6271,,0
rec-6617-org,Emilia,Lewandowska,64-603,Piła,572864200,9595 5854 2050 6271,65191.34,60
rec-6618-org,Teodozja,Stępieńska,64-125,Szamotuły,721340485,4348 5989 5723 0429,32553.56,67
rec-6619-org,Eliza,Sadowska,60-158,Gniezno,790146214,4778 5913 6146 9617,69963.33,41
rec-6620-dup-0,Ita,Zielińskz,62-301,Poznań,,0661 0995 6219 2649,,35
rec-6620-dup-1,Ita,Zilińska,62-e02,Ppznań,579286795,0661 0995 6219 2649,41715.98,95
rec-6620-dup-2,Icla,Zielińjka,missing,Posnań,579286795,0661 095 6219 2649,41715.98,35
rec-6620-org,Ida,Zielińska,62-302,Poznań,579286795,0661 0995 6219 2649,41715.98,35
rec-6621-org,Adrianna,Przybylska,60-812,Kalisz,723199643,2726 7694 8977 8995,87481.29,94
rec-6622-org,Wincenta,Cieślicka,62-230,Kalisz,730454592,0206 8575 8359 1953,24235.56,55
rec-6623-dup-0,Lutwina,Kóbicka,60-856,Kaliaz,738598410,7841 6445 9056 6680,,894
rec-6623-dup-1,Ludina,Kupicka,60-8r6,Kalijz,738598410,7841 6445 9056 6680,,84
rec-6623-dup-2,Lutwina,Kubikka,60-857,Kalisz,738598410,7841 6445 90 56 6680,,84
rec-6623-org,Ludwina,Kubicka,60-856,Kalisz,738598410,7841 6445 9056 6680,71223.41,84
rec-6624-org,Agata,Andrzejewska,60-654,Kalisz,796663206,6351 5159 9676 5819,35706.90,99
rec-6625-dup-0,Konstankja,Jakubowskz,61-638,Poznań,,59320 9442 8953 0015,37038.96,38
rec-6625-org,Konstancja,Jakubowska,61-648,Poznań,695383635,5930 9442 8953 0015,37038.96,38
rec-6626-org,Amelia,Brzezińska,61-666,Poznań,789361001,7679 1129 2050 5494,21950.78,1
rec-6627-dup-0,Danila,Jakub0wska,missing,Gniezno,607548304,4181 31838 9738 6831,24287.00,69
rec-6627-dup-1,aDniela,Jakupowska,missing,Gnizno,,4181 3183 9738 6831,24287.00,96
rec-6627-dup-2,Danisla,Jakubovvska,60-749,Gniezno,,4181 313 9738 6831,24287.00,396
rec-6627-org,Daniela,Jakubowska,60-749,Gniezno,607548304,4181 3183 9738 6831,24287.00,96
rec-6628-dup-0,Ea,Maciejevskiea,61-713,Komin,,4022 4720 4993 2431,,77
rec-6628-dup-1,Ea,Maciejewstka,61-713,Konim,,4022 470 4993 2431,45823.41,77
rec-6628-dup-2,Ea,Macijewska,61-713,Konin,,40224 4720 4993 2431,45823.41,70
rec-6628-org,Ewa,Maciejewska,61-713,Konin,515621909,4022 4720 4993 2431,45823.41,77
rec-6629-dup-0,Berta,Kołodziejska,60-184,Szamouły,,1402 7437 5543 0572 ,,654
rec-6629-dup-1,Berda,Kołoclziejska,60-183,Szamotuły,,140 7437 5543 0572,56676.71,64
rec-6629-dup-2,Beahta,Kołodziejstka,60-194,Szamotuły,,1402 7437 5543 80572,56676.71,64
rec-6629-org,Berta,Kołodziejska,60-184,Szamotuły,518827613,1402 7437 5543 0572,56676.71,64
rec-6630-org,Lilla,Szymańska,62-090,Poznań,455002694,3354 4025 1462 3106,67392.98,19
rec-6631-org,Zenaida,Górecka,60-287,Kalisz,600940948,9983 5590 5092 8051,65624.14,60
rec-6632-dup-0,Augu5tyna,Mixalak,61-694,Piła,,1524 9818 284 5735,56064.92,80
rec-6632-dup-1,Auguztyna,Micalak,61-694,Piłs,783830336,1524 9818 848 5735,,8
rec-6632-org,Augustyna,Michalak,61-694,Piła,783830336,1524 9818 2848 5735,56064.92,8
rec-6633-org,Julita,Wojciechowska,61-759,Piła,781629482,3410 8645 2530 4609,66671.07,78
rec-6634-dup-0,Akata,Kubicka,60-w36,Lesznp,576493399,3590 5095 9826 26323,72558.35,86
